datum,preis,id
2010-05-19,82.54900360107422,IE00B5BMR087
2010-05-20,82.54900360107422,IE00B5BMR087
2010-05-21,82.54900360107422,IE00B5BMR087
2010-05-22,82.54900360107422,IE00B5BMR087
2010-05-23,82.54900360107422,IE00B5BMR087
2010-05-24,82.54900360107422,IE00B5BMR087
2010-05-25,82.54900360107422,IE00B5BMR087
2010-05-26,82.54900360107422,IE00B5BMR087
2010-05-27,82.54900360107422,IE00B5BMR087
2010-05-28,82.54900360107422,IE00B5BMR087
2010-05-29,82.54900360107422,IE00B5BMR087
2010-05-30,82.54900360107422,IE00B5BMR087
2010-05-31,82.54900360107422,IE00B5BMR087
2010-06-01,82.54900360107422,IE00B5BMR087
2010-06-02,82.54900360107422,IE00B5BMR087
2010-06-03,82.54900360107422,IE00B5BMR087
2010-06-04,82.54900360107422,IE00B5BMR087
2010-06-05,82.54900360107422,IE00B5BMR087
2010-06-06,82.54900360107422,IE00B5BMR087
2010-06-07,82.54900360107422,IE00B5BMR087
2010-06-08,82.54900360107422,IE00B5BMR087
2010-06-09,82.54900360107422,IE00B5BMR087
2010-06-10,82.54900360107422,IE00B5BMR087
2010-06-11,82.54900360107422,IE00B5BMR087
2010-06-12,82.54900360107422,IE00B5BMR087
2010-06-13,82.54900360107422,IE00B5BMR087
2010-06-14,82.54900360107422,IE00B5BMR087
2010-06-15,82.54900360107422,IE00B5BMR087
2010-06-16,82.54900360107422,IE00B5BMR087
2010-06-17,82.54900360107422,IE00B5BMR087
2010-06-18,82.54900360107422,IE00B5BMR087
2010-06-19,82.54900360107422,IE00B5BMR087
2010-06-20,82.54900360107422,IE00B5BMR087
2010-06-21,82.54900360107422,IE00B5BMR087
2010-06-22,82.54900360107422,IE00B5BMR087
2010-06-23,82.54900360107422,IE00B5BMR087
2010-06-24,82.54900360107422,IE00B5BMR087
2010-06-25,82.54900360107422,IE00B5BMR087
2010-06-26,82.54900360107422,IE00B5BMR087
2010-06-27,82.54900360107422,IE00B5BMR087
2010-06-28,82.54900360107422,IE00B5BMR087
2010-06-29,82.54900360107422,IE00B5BMR087
2010-06-30,82.54900360107422,IE00B5BMR087
2010-07-01,82.54900360107422,IE00B5BMR087
2010-07-02,82.54900360107422,IE00B5BMR087
2010-07-03,82.54900360107422,IE00B5BMR087
2010-07-04,82.54900360107422,IE00B5BMR087
2010-07-05,82.54900360107422,IE00B5BMR087
2010-07-06,82.54900360107422,IE00B5BMR087
2010-07-07,82.54900360107422,IE00B5BMR087
2010-07-08,82.54900360107422,IE00B5BMR087
2010-07-09,82.54900360107422,IE00B5BMR087
2010-07-10,82.54900360107422,IE00B5BMR087
2010-07-11,82.54900360107422,IE00B5BMR087
2010-07-12,82.54900360107422,IE00B5BMR087
2010-07-13,82.54900360107422,IE00B5BMR087
2010-07-14,82.54900360107422,IE00B5BMR087
2010-07-15,82.54900360107422,IE00B5BMR087
2010-07-16,82.54900360107422,IE00B5BMR087
2010-07-17,82.54900360107422,IE00B5BMR087
2010-07-18,82.54900360107422,IE00B5BMR087
2010-07-19,82.54900360107422,IE00B5BMR087
2010-07-20,82.54900360107422,IE00B5BMR087
2010-07-21,82.54900360107422,IE00B5BMR087
2010-07-22,82.54900360107422,IE00B5BMR087
2010-07-23,82.54900360107422,IE00B5BMR087
2010-07-24,82.54900360107422,IE00B5BMR087
2010-07-25,82.54900360107422,IE00B5BMR087
2010-07-26,82.54900360107422,IE00B5BMR087
2010-07-27,82.54900360107422,IE00B5BMR087
2010-07-28,82.54900360107422,IE00B5BMR087
2010-07-29,82.54900360107422,IE00B5BMR087
2010-07-30,82.54900360107422,IE00B5BMR087
2010-07-31,82.54900360107422,IE00B5BMR087
2010-08-01,82.54900360107422,IE00B5BMR087
2010-08-02,82.54900360107422,IE00B5BMR087
